Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
PORSCHE 718 Cayman GTS 4.0,3.7,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman GTS 4.0,3.7,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman S,2.5,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Cayman S,2.5,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Cayman S,2.5,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 Cayman S,2.5,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 Cayman T,2,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,21,27,23,5,No,380
PORSCHE 718 Cayman T,2,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,21,27,23,5,No,380
PORSCHE 718 Cayman T,2,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,20,26,22,5,No,394
PORSCHE 718 Cayman T,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,20,26,22,5,No,394
PORSCHE 718 GT4 RS,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0S92,small car,3,15,19,16,3,No,544
PORSCHE 718 GT4 RS,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0S92,small car,3,15,19,16,3,No,544
PORSCHE 718 Spyder,3.7,6,AMS-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,18,24,20,4,No,436
PORSCHE 718 Spyder,3.7,6,AMS-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,18,24,20,4,No,436
PORSCHE 718 Spyder,3.7,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,17,23,19,4,No,462
PORSCHE 718 Spyder,3.7,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,17,23,19,4,No,462
PORSCHE 911 Carrera,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera 4,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Carrera 4,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Carrera 4 Cabriolet,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera 4 Cabriolet,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera 4 GTS,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,23,19,4,No,464
PORSCHE 911 Carrera 4 GTS,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,23,19,4,No,464
PORSCHE 911 Carrera 4 GTS,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera 4 GTS,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,22,19,4,No,463
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,22,19,4,No,463
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Carrera 4S,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,23,20,4,No,443
PORSCHE 911 Carrera 4S,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,23,20,4,No,443
PORSCHE 911 Carrera 4S,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,25,20,4,No,442
PORSCHE 911 Carrera 4S,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,25,20,4,No,442
PORSCHE 911 Carrera 4S Cabriolet,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera 4S Cabriolet,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera 4S Cabriolet,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,24,20,4,No,452
PORSCHE 911 Carrera 4S Cabriolet,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,24,20,4,No,452
PORSCHE 911 Carrera Cabriolet,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera Cabriolet,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera GTS,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,24,20,4,No,444
PORSCHE 911 Carrera GTS,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,24,20,4,No,444
PORSCHE 911 Carrera GTS Cabriolet,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS Cabriolet,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS Cabriolet,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,24,20,4,No,448
PORSCHE 911 Carrera GTS Cabriolet,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,24,20,4,No,448
PORSCHE 911 Carrera S,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,23,20,4,No,441
PORSCHE 911 Carrera S,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,23,20,4,No,441
PORSCHE 911 Carrera S,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,25,21,4,No,425
PORSCHE 911 Carrera S,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,25,21,4,No,425
PORSCHE 911 Carrera S Cabriolet,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera S Cabriolet,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera S Cabriolet,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Carrera S Cabriolet,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Carrera T,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Carrera T,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Carrera T,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Carrera T,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Dakar,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,16,24,19,4,No,472
PORSCHE 911 Dakar,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,16,24,19,4,No,472
PORSCHE 911 GT3,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0S92,small car,3,15,18,16,3,No,538
PORSCHE 911 GT3,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0S92,small car,3,15,18,16,3,No,538
PORSCHE 911 GT3,4,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0S92,small car,3,14,18,16,3,No,571
PORSCHE 911 GT3,4,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0S92,small car,3,14,18,16,3,No,571
PORSCHE 911 GT3 RS,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0R92,small car,3,14,18,16,3,No,570
PORSCHE 911 GT3 RS,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0R92,small car,3,14,18,16,3,No,570
PORSCHE 911 GT3 Touring,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0S92,small car,3,15,18,16,3,No,539
PORSCHE 911 GT3 Touring,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0S92,small car,3,15,18,16,3,No,539
PORSCHE 911 GT3 Touring,4,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0S92,small car,3,14,18,16,3,No,570
PORSCHE 911 GT3 Touring,4,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0S92,small car,3,14,18,16,3,No,570
PORSCHE 911 Sport Classic,3.7,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,15,21,17,3,No,516
PORSCHE 911 Sport Classic,3.7,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,15,21,17,3,No,516
PORSCHE 911 Targa 4,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Targa 4,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Targa 4 GTS,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,22,19,4,No,461
PORSCHE 911 Targa 4 GTS,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,22,19,4,No,461
PORSCHE 911 Targa 4 GTS,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Targa 4 GTS,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Targa 4S,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,18,23,20,4,No,442
PORSCHE 911 Targa 4S,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,18,23,20,4,No,442
PORSCHE 911 Targa 4S,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV03.0C92,small car,5,17,24,20,4,No,447
PORSCHE 911 Targa 4S,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV03.0C92,small car,5,17,24,20,4,No,447
PORSCHE 911 Turbo,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,15,20,17,3,No,516
PORSCHE 911 Turbo,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,15,20,17,3,No,516
PORSCHE 911 Turbo Cabriolet,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,15,20,17,3,No,521
PORSCHE 911 Turbo Cabriolet,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,15,20,17,3,No,521
PORSCHE 911 Turbo S,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,15,20,17,3,No,517
PORSCHE 911 Turbo S,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,15,20,17,3,No,517
PORSCHE 911 Turbo S Cabriolet,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,15,20,17,3,No,528
PORSCHE 911 Turbo S Cabriolet,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,15,20,17,3,No,528
PORSCHE Cayenne,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXT03.0CV6,standard SUV,5,17,22,19,4,No,466
PORSCHE Cayenne,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXT03.0CV6,standard SUV,5,17,22,19,4,No,466
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXT04.0CV8,standard SUV,3,15,19,17,3,No,525
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXT04.0CV8,standard SUV,3,15,19,17,3,No,533
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXT04.0CV8,standard SUV,3,15,19,17,3,No,525
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXT04.0CV8,standard SUV,3,15,19,17,3,No,533
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXT03.0CV6,standard SUV,5,16,21,18,4,No,490
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXT03.0CV6,standard SUV,5,16,22,18,4,No,494
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXT03.0CV6,standard SUV,5,16,21,18,4,No,490
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXT03.0CV6,standard SUV,5,16,22,18,4,No,494
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXT04.0CV8,standard SUV,3,14,19,16,3,No,553
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXT04.0CV8,standard SUV,3,15,20,17,3,No,531
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXT04.0CV8,standard SUV,3,14,19,16,3,No,553
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXT04.0CV8,standard SUV,3,15,20,17,3,No,531
PORSCHE Cayenne Turbo GT,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXT04.0CV8,standard SUV,3,14,19,16,3,No,555
PORSCHE Cayenne Turbo GT,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXT04.0CV8,standard SUV,3,14,19,16,3,No,555
PORSCHE Cayenne Turbo S E-Hybrid,4,8,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,PPRXT04.0CH8,standard SUV,3,17/40,20/44,18/42,6,No,320
PORSCHE Cayenne Turbo S E-Hybrid,4,8,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,PPRXT04.0CH8,standard SUV,3,17/40,20/44,18/42,6,No,320
PORSCHE Macan,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXT02.0MR4,small SUV,5,19,25,21,4,No,424
PORSCHE Macan,2,4,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXT02.0MR4,small SUV,5,19,25,21,4,No,424
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXT03.0CV6,small SUV,5,17,22,19,4,No,466
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXT03.0CV6,small SUV,5,17,22,19,4,No,466
PORSCHE Macan S,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXT03.0CV6,small SUV,5,17,23,19,4,No,466
PORSCHE Macan S,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXT03.0CV6,small SUV,5,17,23,19,4,No,466
PORSCHE Macan T,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXT02.0MR4,small SUV,5,19,25,21,4,No,417
PORSCHE Macan T,2,4,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXT02.0MR4,small SUV,5,19,25,21,4,No,417
PORSCHE Panamera,2.9,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera,2.9,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera 4,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera 4,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera 4 E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PH6,large car,5,21/50,24/54,22/52,7,No,232
PORSCHE Panamera 4 E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PH6,large car,5,21/50,24/54,22/52,7,No,232
PORSCHE Panamera 4 Executive,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PV6,large car,5,17,23,19,4,No,465
PORSCHE Panamera 4 Executive,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PV6,large car,5,17,23,19,4,No,465
PORSCHE Panamera 4 ST,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PV6,large car,5,18,23,20,4,No,441
PORSCHE Panamera 4 ST,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PV6,large car,5,18,23,20,4,No,441
PORSCHE Panamera 4S,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PV6,large car,5,18,24,20,4,No,445
PORSCHE Panamera 4S,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PV6,large car,5,18,24,20,4,No,445
PORSCHE Panamera 4S E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PH6,large car,5,21/49,23/51,22/50,7,No,236
PORSCHE Panamera 4S E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PH6,large car,5,21/49,23/51,22/50,7,No,236
PORSCHE Panamera 4S Executive,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PV6,large car,5,17,23,19,4,No,469
PORSCHE Panamera 4S Executive,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PV6,large car,5,17,23,19,4,No,469
PORSCHE Panamera 4S ST,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV02.9PV6,large car,5,17,23,19,4,No,469
PORSCHE Panamera 4S ST,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV02.9PV6,large car,5,17,23,19,4,No,469
PORSCHE Panamera GTS,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0PV8,large car,3,15,21,17,3,No,520
PORSCHE Panamera GTS,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0PV8,large car,3,15,21,17,3,No,520
PORSCHE Panamera GTS ST,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0PV8,large car,3,15,20,17,3,No,520
PORSCHE Panamera GTS ST,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0PV8,large car,3,15,20,17,3,No,520
PORSCHE Panamera Turbo S,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Panamera Turbo S,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Panamera Turbo S E-Hybrid,4,8,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,PPRXV04.0PH8,large car,3,18/45,22/51,19/48,6,No,274
PORSCHE Panamera Turbo S E-Hybrid,4,8,AMS-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,PPRXV04.0PH8,large car,3,18/45,22/51,19/48,6,No,274
PORSCHE Taycan 4 Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,midsize car,10,80,80,80,10,Elite,0
PORSCHE Taycan 4 Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,midsize car,10,80,80,80,10,Elite,0
PORSCHE Taycan 4S Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,midsize car,10,78,78,78,10,Elite,0
PORSCHE Taycan 4S Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,midsize car,10,78,78,78,10,Elite,0
PORSCHE Taycan 4S Perf Battery Plus,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,79,81,80,10,Elite,0
PORSCHE Taycan 4S Perf Battery Plus,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,79,81,80,10,Elite,0
PORSCHE Taycan 4S Performance Battery,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,82,82,82,10,Elite,0
PORSCHE Taycan 4S Performance Battery,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,82,82,82,10,Elite,0
PORSCHE Taycan GTS,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,83,82,83,10,Elite,0
